race_date,track_name,race_number,distance,surface,track_condition,horse_name,jockey,trainer,post_position,final_time,finish_position,odds,weight,margin,speed_rating
2024-01-08,Keeneland,10,1.25m,Turf,Firm,Running Fire,R. Santana,A. Dutrow,6,2:00.40,7,11.57,126,1.7,103
2024-01-08,Keeneland,10,1.25m,Turf,Firm,Lightning Storm,J. Lezcano,T. Pletcher,5,2:01.44,8,14.07,121,0.8,97
2024-01-09,Del Mar,1,1m,Turf,Yielding,Bold Peak,R. Santana,T. Pletcher,6,1:36.07,1,9.37,119,Won by 2.9,104
2024-01-09,Del Mar,1,1m,Turf,Yielding,Swift Knight,R. Santana,H. Bond,8,1:36.78,2,12.51,122,0.4,101
2024-01-09,Del Mar,1,1m,Turf,Yielding,Speed Jet,J. Rosario,S. Asmussen,5,1:36.93,3,8.38,124,1.7,100
2024-01-09,Del Mar,1,1m,Turf,Yielding,Golden Flash,J. Lezcano,J. Shirreffs,4,1:37.05,4,9.96,125,2.6,99
2024-01-09,Del Mar,1,1m,Turf,Yielding,Galloping Warrior,R. Gonzalez,R. Baltas,7,1:37.61,5,14.58,125,6.8,96
2024-01-09,Del Mar,1,1m,Turf,Yielding,Jumping Bolt,R. Gonzalez,D. O'Neill,1,1:37.00,6,16.85,122,7.4,99
2024-01-09,Del Mar,1,1m,Turf,Yielding,Star Dash,C. Lopez,M. Maker,2,1:37.75,7,3.7,123,10.1,96
2024-01-09,Del Mar,1,1m,Turf,Yielding,Proud Knight,A. Cedillo,P. Miller,3,1:37.77,8,11.85,121,6.2,96
2024-01-09,Gulfstream Park,2,6.5f,Dirt,Fast,Wild Wind,J. Castellano,T. Pletcher,3,1:14.41,1,13.53,123,Won by 0.9,110
2024-01-09,Gulfstream Park,2,6.5f,Dirt,Fast,Flying Wind,D. Davis,H. Bond,7,1:16.47,2,10.59,115,1.5,100
2024-01-09,Gulfstream Park,2,6.5f,Dirt,Fast,Noble Storm,D. Davis,M. Casse,4,1:15.97,3,14.82,119,2.0,102
2024-01-09,Gulfstream Park,2,6.5f,Dirt,Fast,Fast Streak,D. Van Dyke,R. Mandella,8,1:15.81,4,7.6,116,5.7,103
2024-01-09,Gulfstream Park,2,6.5f,Dirt,Fast,Fast Spirit,D. Davis,M. Casse,6,1:17.23,5,10.14,121,4.3,96
2024-01-09,Gulfstream Park,2,6.5f,Dirt,Fast,Dancing Breeze,A. Cedillo,J. Hollendorfer,5,1:16.41,6,26.95,120,2.8,100
2024-01-09,Gulfstream Park,2,6.5f,Dirt,Fast,Desert Arrow,R. Gonzalez,A. Dutrow,2,1:17.36,7,9.26,116,3.1,95
2024-01-09,Gulfstream Park,2,6.5f,Dirt,Fast,Galloping Streak,A. Gryder,J. Hollendorfer,1,1:17.46,8,14.66,117,0.7,95
2024-01-09,Oaklawn Park,3,7.0f,Dirt,Good,Fast Rocket,R. Santana,M. Maker,6,1:19.71,1,6.36,126,Won by 2.5,116
2024-01-09,Oaklawn Park,3,7.0f,Dirt,Good,Star Strike,R. Gonzalez,R. Mandella,2,1:19.35,2,11.49,116,1.7,118
2024-01-09,Oaklawn Park,3,7.0f,Dirt,Good,Dancing Spirit,K. Desormeaux,R. Baltas,8,1:19.65,3,4.62,119,1.2,116
2024-01-09,Oaklawn Park,3,7.0f,Dirt,Good,Blazing Rush,C. Lopez,D. O'Neill,4,1:20.43,4,5.31,121,3.2,112
2024-01-09,Oaklawn Park,3,7.0f,Dirt,Good,Speed Comet,J. Lezcano,H. Bond,1,1:20.13,5,11.04,123,2.6,114
2024-01-09,Oaklawn Park,3,7.0f,Dirt,Good,Star Dash,D. Davis,J. Shirreffs,5,1:20.06,6,19.96,124,7.1,114
2024-01-09,Oaklawn Park,3,7.0f,Dirt,Good,Wild Flash,J. Rosario,J. Hollendorfer,7,1:21.14,7,8.64,126,3.5,109
2024-01-09,Oaklawn Park,3,7.0f,Dirt,Good,Valley Chaser,E. Maldonado,T. Pletcher,3,1:20.64,8,8.3,120,6.9,111
2024-01-09,Del Mar,4,1.25m,Turf,Yielding,Silver Demon,A. Cedillo,M. Maker,8,2:00.98,1,18.04,117,Won by 2.2,100
2024-01-09,Del Mar,4,1.25m,Turf,Yielding,Galloping Peak,I. Ortiz,J. Sadler,7,2:01.63,2,6.01,118,1.2,96
2024-01-09,Del Mar,4,1.25m,Turf,Yielding,Lightning Breeze,J. Rosario,G. Weaver,3,2:02.40,3,25.43,118,0.6,93
2024-01-09,Del Mar,4,1.25m,Turf,Yielding,Galloping Express,C. Lopez,A. Dutrow,6,2:01.75,4,29.82,120,4.2,96
2024-01-09,Del Mar,4,1.25m,Turf,Yielding,Brave Fury,K. Desormeaux,M. Maker,1,2:01.73,5,10.07,120,3.1,96
2024-01-09,Del Mar,4,1.25m,Turf,Yielding,Speed Jet,L. Saez,T. Pletcher,4,2:02.77,6,10.12,125,3.7,91
2024-01-09,Del Mar,4,1.25m,Turf,Yielding,Golden Storm,D. Van Dyke,M. Maker,5,2:02.04,7,14.57,125,3.4,94
2024-01-09,Del Mar,4,1.25m,Turf,Yielding,Dancing Prince,C. Lopez,T. Pletcher,2,2:02.76,8,13.92,123,4.1,91
2024-01-09,Keeneland,5,6.5f,Turf,Good,Golden Queen,J. Velazquez,W. Mott,6,1:19.19,1,13.23,118,Won by 1.9,91
2024-01-09,Keeneland,5,6.5f,Turf,Good,Dancing Prince,D. Van Dyke,W. Mott,5,1:19.36,2,10.24,115,1.6,90
2024-01-09,Keeneland,5,6.5f,Turf,Good,Fire Bullet,A. Gryder,M. Maker,3,1:20.06,3,14.19,125,0.7,87
2024-01-09,Keeneland,5,6.5f,Turf,Good,Brave Bolt,T. Baze,J. Sadler,8,1:19.50,4,12.47,118,4.3,89
2024-01-09,Keeneland,5,6.5f,Turf,Good,Midnight Chaser,D. Van Dyke,M. Maker,4,1:21.00,5,10.96,124,1.8,82
2024-01-09,Keeneland,5,6.5f,Turf,Good,Desert Rocket,L. Saez,G. Weaver,2,1:20.70,6,8.52,116,1.2,84
2024-01-09,Keeneland,5,6.5f,Turf,Good,Lightning Bolt,R. Gonzalez,B. Baffert,1,1:21.35,7,11.01,122,6.0,80
2024-01-09,Keeneland,5,6.5f,Turf,Good,Fast Streak,J. Rosario,D. O'Neill,7,1:21.25,8,10.23,116,12.5,81
2024-01-09,Belmont Park,6,6.0f,Dirt,Sloppy,Brave Flash,I. Ortiz,M. Casse,3,1:06.11,1,3.82,118,Won by 1.7,119
2024-01-09,Belmont Park,6,6.0f,Dirt,Sloppy,Dancing Streak,M. Smith,K. McPeek,5,1:06.69,2,6.88,124,1.1,116
2024-01-09,Belmont Park,6,6.0f,Dirt,Sloppy,Galloping Strike,D. Davis,T. Pletcher,7,1:06.73,3,3.98,126,1.1,116
2024-01-09,Belmont Park,6,6.0f,Dirt,Sloppy,Wild Fire,I. Ortiz,J. Hollendorfer,6,1:07.22,4,14.1,124,3.2,113
2024-01-09,Belmont Park,6,6.0f,Dirt,Sloppy,Proud Express,T. Baze,R. Mandella,2,1:07.90,5,9.92,115,4.8,110
2024-01-09,Belmont Park,6,6.0f,Dirt,Sloppy,Proud Breeze,M. Franco,G. Weaver,4,1:06.54,6,14.45,123,9.6,117
2024-01-09,Belmont Park,6,6.0f,Dirt,Sloppy,Fast Fire,M. Franco,D. O'Neill,8,1:06.85,7,9.56,121,1.4,115
2024-01-09,Belmont Park,6,6.0f,Dirt,Sloppy,Thunder Gazer,R. Santana,W. Mott,1,1:08.01,8,10.04,118,13.8,109
2024-01-09,Oaklawn Park,7,7.0f,Dirt,Good,Jumping Express,F. Prat,H. Bond,2,1:27.36,1,11.03,116,Won by 2.1,78
2024-01-09,Oaklawn Park,7,7.0f,Dirt,Good,Noble Breeze,R. Gonzalez,W. Mott,6,1:27.88,2,14.81,115,1.5,75
2024-01-09,Oaklawn Park,7,7.0f,Dirt,Good,Bold King,E. Maldonado,B. Baffert,3,1:26.98,3,8.11,116,2.7,80
2024-01-09,Oaklawn Park,7,7.0f,Dirt,Good,Swift Gazer,D. Davis,A. Dutrow,7,1:26.94,4,17.21,126,2.1,80
2024-01-09,Oaklawn Park,7,7.0f,Dirt,Good,Golden Flash,D. Van Dyke,W. Mott,8,1:27.33,5,9.92,124,5.1,78
2024-01-09,Oaklawn Park,7,7.0f,Dirt,Good,Rapid Rush,R. Santana,J. Shirreffs,4,1:28.17,6,8.3,125,4.7,74
2024-01-09,Oaklawn Park,7,7.0f,Dirt,Good,Thunder Dash,D. Davis,K. McPeek,5,1:28.18,7,10.77,117,9.5,74
2024-01-09,Oaklawn Park,7,7.0f,Dirt,Good,Fast Rocket,M. Franco,R. Mandella,1,1:29.11,8,19.31,125,2.4,69
2024-01-09,Del Mar,8,5.0f,Dirt,Yielding,Royal Prince,R. Santana,P. Eurton,6,0:58.62,1,9.05,115,Won by 2.0,96
2024-01-09,Del Mar,8,5.0f,Dirt,Yielding,Storm Storm,F. Prat,H. Bond,1,0:59.31,2,4.8,120,1.5,93
2024-01-09,Del Mar,8,5.0f,Dirt,Yielding,Lightning Strike,A. Cedillo,W. Mott,8,0:59.76,3,3.37,120,3.1,91
2024-01-09,Del Mar,8,5.0f,Dirt,Yielding,Noble Streak,L. Saez,H. Bond,3,1:00.13,4,11.85,126,5.4,89
2024-01-09,Del Mar,8,5.0f,Dirt,Yielding,Golden Express,C. Lopez,J. Shirreffs,2,1:00.25,5,7.05,121,1.2,88
2024-01-09,Del Mar,8,5.0f,Dirt,Yielding,Speed Streak,J. Lezcano,C. Brown,7,0:59.93,6,9.31,123,3.5,90
2024-01-09,Del Mar,8,5.0f,Dirt,Yielding,Lightning Storm,R. Santana,A. Dutrow,5,1:00.42,7,16.52,115,11.8,87
2024-01-09,Del Mar,8,5.0f,Dirt,Yielding,Running Blaze,A. Cedillo,W. Mott,4,1:00.17,8,18.96,116,7.7,89
2024-01-09,Belmont Park,9,6.0f,Dirt,Good,Quick Thunder,K. Desormeaux,J. Shirreffs,1,1:11.53,1,12.92,122,Won by 1.8,92
2024-01-09,Belmont Park,9,6.0f,Dirt,Good,Fast Rocket,R. Gonzalez,R. Mandella,4,1:10.79,2,6.25,115,0.8,96
2024-01-09,Belmont Park,9,6.0f,Dirt,Good,Fire Bullet,K. Desormeaux,K. McPeek,7,1:11.31,3,14.14,125,3.2,93
2024-01-09,Belmont Park,9,6.0f,Dirt,Good,Rapid Demon,I. Ortiz,R. Mandella,6,1:10.76,4,14.75,125,5.9,96
2024-01-09,Belmont Park,9,6.0f,Dirt,Good,Storm Storm,A. Gryder,R. Mandella,5,1:10.82,5,14.68,126,7.7,95
2024-01-09,Belmont Park,9,6.0f,Dirt,Good,Dancing Bolt,A. Cedillo,J. Sadler,2,1:12.19,6,11.99,125,2.6,89
2024-01-09,Belmont Park,9,6.0f,Dirt,Good,Dancing Streak,D. Davis,P. Miller,8,1:12.81,7,9.34,115,5.9,85
2024-01-09,Belmont Park,9,6.0f,Dirt,Good,Quick Express,D. Van Dyke,J. Hollendorfer,3,1:11.99,8,13.94,120,1.9,90
2024-01-09,Keeneland,10,7.0f,Dirt,Yielding,Thunder Knight,C. Lopez,G. Weaver,4,1:23.14,1,8.4,126,Won by 1.1,99
2024-01-09,Keeneland,10,7.0f,Dirt,Yielding,Swift Peak,C. Lopez,J. Sadler,8,1:24.68,2,10.09,119,0.6,91
2024-01-09,Keeneland,10,7.0f,Dirt,Yielding,Galloping Demon,T. Baze,D. O'Neill,1,1:22.69,3,9.18,120,0.9,101
2024-01-09,Keeneland,10,7.0f,Dirt,Yielding,Fire Bullet,R. Santana,J. Hollendorfer,2,1:24.15,4,7.17,121,4.1,94
2024-01-09,Keeneland,10,7.0f,Dirt,Yielding,Blazing Runner,J. Rosario,J. Hollendorfer,6,1:23.01,5,13.98,121,7.4,99
2024-01-09,Keeneland,10,7.0f,Dirt,Yielding,Swift Comet,J. Velazquez,A. Dutrow,3,1:24.76,6,5.01,121,3.4,91
2024-01-09,Keeneland,10,7.0f,Dirt,Yielding,Dancing Prince,I. Ortiz,D. O'Neill,7,1:23.80,7,6.46,121,9.6,96
2024-01-09,Keeneland,10,7.0f,Dirt,Yielding,Swift Rocket,A. Cedillo,G. Weaver,5,1:25.15,8,10.36,116,12.4,89
2024-01-10,Churchill Downs,1,7.0f,Turf,Good,Proud Breeze,M. Franco,T. Pletcher,4,1:26.46,1,10.92,116,Won by 1.5,87
2024-01-10,Churchill Downs,1,7.0f,Turf,Good,Blazing Express,D. Van Dyke,J. Hollendorfer,3,1:26.14,2,13.39,118,0.6,89
2024-01-10,Churchill Downs,1,7.0f,Turf,Good,Star Breeze,M. Smith,J. Shirreffs,8,1:26.90,3,6.66,119,3.0,85
2024-01-10,Churchill Downs,1,7.0f,Turf,Good,Dancing Bolt,M. Garcia,K. McPeek,2,1:26.19,4,9.81,120,0.3,89
2024-01-10,Churchill Downs,1,7.0f,Turf,Good,Noble Breeze,L. Saez,L. Jones,6,1:27.37,5,10.0,121,6.3,83
2024-01-10,Churchill Downs,1,7.0f,Turf,Good,Wild Warrior,M. Franco,M. Maker,5,1:27.41,6,16.05,118,1.8,82
2024-01-10,Churchill Downs,1,7.0f,Turf,Good,Quick Storm,D. Davis,A. Dutrow,7,1:27.46,7,26.61,118,5.4,82
2024-01-10,Churchill Downs,1,7.0f,Turf,Good,Fire Blaze,C. Lopez,L. Jones,1,1:26.81,8,10.93,125,11.4,85
2024-01-10,Churchill Downs,2,6.5f,Dirt,Sloppy,Fast Spirit,M. Garcia,D. O'Neill,6,1:13.39,1,5.73,117,Won by 1.0,115
2024-01-10,Churchill Downs,2,6.5f,Dirt,Sloppy,Running Blaze,M. Garcia,J. Hollendorfer,1,1:15.05,2,5.59,118,0.5,107
2024-01-10,Churchill Downs,2,6.5f,Dirt,Sloppy,Storm Storm,J. Rosario,G. Weaver,2,1:14.97,3,5.93,115,1.1,107
2024-01-10,Churchill Downs,2,6.5f,Dirt,Sloppy,Strong Rush,J. Lezcano,T. Pletcher,8,1:14.45,4,7.54,121,3.4,110
2024-01-10,Churchill Downs,2,6.5f,Dirt,Sloppy,Blazing Rush,M. Smith,G. Weaver,4,1:15.75,5,3.25,115,1.2,103
2024-01-10,Churchill Downs,2,6.5f,Dirt,Sloppy,Fire Runner,M. Franco,K. McPeek,7,1:14.57,6,10.0,116,5.8,109
2024-01-10,Churchill Downs,2,6.5f,Dirt,Sloppy,Quick Peak,D. Van Dyke,W. Mott,3,1:15.76,7,15.25,126,7.7,103
2024-01-10,Churchill Downs,2,6.5f,Dirt,Sloppy,Galloping Streak,D. Davis,B. Baffert,5,1:16.39,8,4.35,126,11.5,100
2024-01-10,Golden Gate Fields,3,1.25m,Dirt,Firm,Galloping Strike,M. Smith,C. Brown,5,2:00.41,1,3.94,119,Won by 1.7,97
2024-01-10,Golden Gate Fields,3,1.25m,Dirt,Firm,Proud Breeze,I. Ortiz,R. Mandella,6,2:00.31,2,19.45,115,1.7,98
2024-01-10,Golden Gate Fields,3,1.25m,Dirt,Firm,Silver Runner,C. Lopez,L. Jones,3,1:59.83,3,14.22,118,0.7,100
2024-01-10,Golden Gate Fields,3,1.25m,Dirt,Firm,Blazing King,A. Cedillo,C. Brown,7,2:00.26,4,13.08,122,1.8,98
2024-01-10,Golden Gate Fields,3,1.25m,Dirt,Firm,Brave Flash,D. Davis,H. Bond,1,1:59.95,5,26.85,120,4.9,100
2024-01-10,Golden Gate Fields,3,1.25m,Dirt,Firm,Flying Rocket,C. Lopez,P. Eurton,8,2:00.96,6,14.53,116,4.7,95
2024-01-10,Golden Gate Fields,3,1.25m,Dirt,Firm,Proud Strike,J. Lezcano,G. Weaver,2,2:00.39,7,25.11,119,1.2,98
2024-01-10,Golden Gate Fields,3,1.25m,Dirt,Firm,Lightning Jet,A. Gryder,J. Hollendorfer,4,2:00.58,8,8.25,121,1.3,97
2024-01-10,Santa Anita,4,6.5f,Dirt,Firm,Lightning Storm,C. Lopez,G. Weaver,4,1:17.00,1,7.24,123,Won by 2.1,97
2024-01-10,Santa Anita,4,6.5f,Dirt,Firm,Speed Jet,J. Rosario,L. Jones,2,1:17.15,2,6.4,115,0.8,96
2024-01-10,Santa Anita,4,6.5f,Dirt,Firm,Storm King,A. Gryder,S. Asmussen,8,1:17.30,3,8.96,121,1.8,95
2024-01-10,Santa Anita,4,6.5f,Dirt,Firm,Fast Storm,K. Desormeaux,D. O'Neill,6,1:17.50,4,11.22,126,4.9,94
2024-01-10,Santa Anita,4,6.5f,Dirt,Firm,Quick Thunder,R. Gonzalez,S. Asmussen,1,1:18.28,5,21.18,125,7.8,91
2024-01-10,Santa Anita,4,6.5f,Dirt,Firm,Noble Spirit,M. Smith,M. Maker,5,1:18.84,6,6.26,116,4.8,88
2024-01-10,Santa Anita,4,6.5f,Dirt,Firm,Fast Fire,R. Gonzalez,S. Asmussen,3,1:17.89,7,12.36,122,2.6,93
2024-01-10,Santa Anita,4,6.5f,Dirt,Firm,Bold Breeze,T. Baze,J. Shirreffs,7,1:18.69,8,5.33,119,1.1,89
2024-01-10,Santa Anita,5,1.125m,Turf,Muddy,Flying Fury,T. Baze,D. O'Neill,2,1:47.33,1,2.54,118,Won by 1.5,108
2024-01-10,Santa Anita,5,1.125m,Turf,Muddy,Desert Rocket,R. Santana,W. Mott,7,1:48.16,2,10.34,119,0.3,104
2024-01-10,Santa Anita,5,1.125m,Turf,Muddy,Rapid Queen,D. Van Dyke,T. Pletcher,1,1:48.68,3,13.2,125,1.5,101
2024-01-10,Santa Anita,5,1.125m,Turf,Muddy,Star Peak,K. Desormeaux,D. O'Neill,5,1:48.42,4,8.99,116,1.3,102
2024-01-10,Santa Anita,5,1.125m,Turf,Muddy,Silver Dash,I. Ortiz,H. Bond,8,1:49.01,5,12.13,126,4.6,99
2024-01-10,Santa Anita,5,1.125m,Turf,Muddy,Ocean Wind,J. Rosario,H. Bond,6,1:48.88,6,7.4,119,9.9,100
2024-01-10,Santa Anita,5,1.125m,Turf,Muddy,Running Dash,M. Garcia,T. Pletcher,4,1:48.81,7,5.74,117,3.1,100
2024-01-10,Santa Anita,5,1.125m,Turf,Muddy,Silver Demon,I. Ortiz,P. Eurton,3,1:49.80,8,10.08,125,8.3,95
2024-01-10,Del Mar,6,1.25m,Turf,Muddy,Galloping Streak,F. Prat,M. Casse,4,1:59.35,1,10.1,125,Won by 1.3,108
2024-01-10,Del Mar,6,1.25m,Turf,Muddy,Mountain Thunder,L. Saez,R. Baltas,3,1:59.11,2,5.04,116,0.4,109
2024-01-10,Del Mar,6,1.25m,Turf,Muddy,Lightning Jet,R. Santana,L. Jones,8,2:00.68,3,13.8,121,2.1,101
2024-01-10,Del Mar,6,1.25m,Turf,Muddy,Brave King,R. Santana,W. Mott,5,2:00.05,4,10.31,125,5.4,104
2024-01-10,Del Mar,6,1.25m,Turf,Muddy,Desert Rocket,D. Van Dyke,J. Shirreffs,2,2:00.87,5,11.1,125,5.7,100
2024-01-10,Del Mar,6,1.25m,Turf,Muddy,Star Runner,T. Baze,K. McPeek,6,2:00.44,6,18.23,115,4.9,102
2024-01-10,Del Mar,6,1.25m,Turf,Muddy,Storm King,K. Desormeaux,J. Hollendorfer,1,2:01.18,7,7.43,120,9.9,99
2024-01-10,Del Mar,6,1.25m,Turf,Muddy,Wild Jet,A. Gryder,M. Casse,7,2:00.81,8,24.71,116,8.4,100
2024-01-10,Belmont Park,7,1m,Dirt,Yielding,Proud Rocket,J. Rosario,D. O'Neill,3,1:36.34,1,3.45,118,Won by 0.7,98
2024-01-10,Belmont Park,7,1m,Dirt,Yielding,Desert Demon,E. Maldonado,M. Casse,8,1:36.94,2,7.95,116,1.0,95
2024-01-10,Belmont Park,7,1m,Dirt,Yielding,Fire Blaze,J. Rosario,J. Hollendorfer,6,1:36.38,3,6.91,126,2.7,98
2024-01-10,Belmont Park,7,1m,Dirt,Yielding,Bold Streak,D. Van Dyke,P. Eurton,1,1:37.13,4,5.61,116,4.8,94
2024-01-10,Belmont Park,7,1m,Dirt,Yielding,Wild Warrior,T. Baze,M. Casse,2,1:37.04,5,5.69,118,2.2,94
2024-01-10,Belmont Park,7,1m,Dirt,Yielding,Blazing Streak,T. Baze,P. Miller,7,1:37.23,6,6.6,122,9.4,93
2024-01-10,Belmont Park,7,1m,Dirt,Yielding,Lightning Bolt,L. Saez,R. Baltas,4,1:38.00,7,14.2,124,7.8,90
2024-01-10,Belmont Park,7,1m,Dirt,Yielding,Jumping Bolt,A. Gryder,K. McPeek,5,1:38.26,8,24.1,116,12.8,88
2024-01-10,Santa Anita,8,1m,Dirt,Fast,Valley Jet,A. Gryder,M. Casse,7,1:33.43,1,4.84,120,Won by 1.9,112
2024-01-10,Santa Anita,8,1m,Dirt,Fast,Midnight Prince,R. Santana,B. Baffert,5,1:33.51,2,3.8,115,0.8,112
2024-01-10,Santa Anita,8,1m,Dirt,Fast,Golden Knight,R. Santana,A. Dutrow,8,1:33.33,3,10.01,116,3.2,113
2024-01-10,Santa Anita,8,1m,Dirt,Fast,Proud Strike,J. Velazquez,M. Casse,2,1:33.48,4,5.35,123,5.6,112
2024-01-10,Santa Anita,8,1m,Dirt,Fast,Galloping Champion,J. Castellano,R. Mandella,1,1:33.74,5,6.14,119,6.5,111
2024-01-10,Santa Anita,8,1m,Dirt,Fast,Lightning Storm,C. Lopez,B. Baffert,3,1:34.19,6,10.97,123,2.9,109
2024-01-10,Santa Anita,8,1m,Dirt,Fast,Fire Bullet,J. Velazquez,J. Shirreffs,6,1:34.61,7,6.29,126,1.2,106
2024-01-10,Santa Anita,8,1m,Dirt,Fast,Wild Flash,M. Smith,J. Hollendorfer,4,1:33.81,8,4.34,125,3.4,110
2024-01-10,Aqueduct,9,1.125m,Dirt,Yielding,Midnight Chaser,J. Rosario,B. Baffert,4,1:48.10,1,6.54,125,Won by 2.2,99
2024-01-10,Aqueduct,9,1.125m,Dirt,Yielding,Brave Flash,T. Baze,C. Brown,6,1:47.65,2,3.05,117,0.6,101
2024-01-10,Aqueduct,9,1.125m,Dirt,Yielding,Royal Rocket,R. Santana,L. Jones,5,1:47.85,3,6.76,122,0.7,100
2024-01-10,Aqueduct,9,1.125m,Dirt,Yielding,Swift Rocket,I. Ortiz,W. Mott,8,1:48.66,4,14.22,124,1.5,96
2024-01-10,Aqueduct,9,1.125m,Dirt,Yielding,Rapid Storm,K. Desormeaux,M. Maker,1,1:49.55,5,10.09,119,7.0,92
2024-01-10,Aqueduct,9,1.125m,Dirt,Yielding,Rapid Rocket,R. Gonzalez,K. McPeek,2,1:49.50,6,12.55,121,8.0,92
2024-01-10,Aqueduct,9,1.125m,Dirt,Yielding,Valley Chaser,D. Van Dyke,J. Shirreffs,3,1:48.62,7,12.51,116,4.9,96
2024-01-10,Aqueduct,9,1.125m,Dirt,Yielding,Brave King,F. Prat,A. Dutrow,7,1:48.21,8,6.13,124,0.9,98
2024-01-10,Churchill Downs,10,1.125m,Turf,Fast,Ocean Demon,I. Ortiz,H. Bond,1,1:50.54,1,6.56,120,Won by 1.0,92
2024-01-10,Churchill Downs,10,1.125m,Turf,Fast,Proud Express,D. Davis,P. Eurton,3,1:50.35,2,11.25,121,0.4,93
2024-01-10,Churchill Downs,10,1.125m,Turf,Fast,Thunder Knight,C. Lopez,S. Asmussen,7,1:50.56,3,12.98,123,1.6,92
2024-01-10,Churchill Downs,10,1.125m,Turf,Fast,Dancing Streak,K. Desormeaux,C. Brown,4,1:50.39,4,3.37,119,4.6,93
2024-01-10,Churchill Downs,10,1.125m,Turf,Fast,Rapid Storm,E. Maldonado,A. Dutrow,2,1:51.80,5,9.67,123,6.6,85
2024-01-10,Churchill Downs,10,1.125m,Turf,Fast,Brave Comet,K. Desormeaux,R. Mandella,6,1:51.23,6,29.41,117,1.3,88
2024-01-10,Churchill Downs,10,1.125m,Turf,Fast,Quick Express,D. Davis,J. Hollendorfer,5,1:51.57,7,26.59,125,0.6,87
2024-01-10,Churchill Downs,10,1.125m,Turf,Fast,Dancing Bolt,C. Lopez,A. Dutrow,8,1:52.47,8,13.13,120,4.9,82
2024-01-11,Saratoga,1,5.0f,Turf,Sloppy,Star Breeze,I. Ortiz,J. Shirreffs,1,1:01.65,1,6.53,124,Won by 1.6,86
2024-01-11,Saratoga,1,5.0f,Turf,Sloppy,Strong Rush,C. Lopez,R. Baltas,5,1:02.43,2,10.2,116,1.3,82
2024-01-11,Saratoga,1,5.0f,Turf,Sloppy,Galloping Streak,M. Garcia,R. Mandella,3,1:00.87,3,5.18,125,0.4,90
2024-01-11,Saratoga,1,5.0f,Turf,Sloppy,Ocean Flash,C. Lopez,B. Baffert,2,1:01.74,4,9.34,124,3.9,86
2024-01-11,Saratoga,1,5.0f,Turf,Sloppy,Noble Streak,J. Lezcano,S. Asmussen,6,1:01.35,5,8.92,121,3.5,88
2024-01-11,Saratoga,1,5.0f,Turf,Sloppy,Fire Streak,A. Gryder,B. Baffert,7,1:01.65,6,26.49,125,4.3,86
2024-01-11,Saratoga,1,5.0f,Turf,Sloppy,Royal Storm,M. Franco,W. Mott,8,1:02.61,7,24.01,121,6.0,81
2024-01-11,Saratoga,1,5.0f,Turf,Sloppy,Star Prince,M. Garcia,D. O'Neill,4,1:02.34,8,13.37,118,8.7,83
2024-01-11,Santa Anita,2,5.5f,Turf,Muddy,Noble Streak,A. Cedillo,R. Mandella,4,1:04.65,1,7.48,117,Won by 2.8,101
2024-01-11,Santa Anita,2,5.5f,Turf,Muddy,Swift Bolt,T. Baze,M. Casse,7,1:04.71,2,4.36,117,0.5,101
2024-01-11,Santa Anita,2,5.5f,Turf,Muddy,Golden Express,T. Baze,T. Pletcher,5,1:04.59,3,11.72,118,0.3,102
2024-01-11,Santa Anita,2,5.5f,Turf,Muddy,Fast Fire,A. Gryder,B. Baffert,8,1:05.35,4,6.02,121,1.8,98
2024-01-11,Santa Anita,2,5.5f,Turf,Muddy,Bold Peak,E. Maldonado,J. Sadler,1,1:05.77,5,14.49,126,0.9,96
2024-01-11,Santa Anita,2,5.5f,Turf,Muddy,Wild Flash,D. Davis,M. Maker,6,1:05.97,6,17.65,119,4.0,95
2024-01-11,Santa Anita,2,5.5f,Turf,Muddy,Star Runner,M. Franco,M. Casse,3,1:05.90,7,14.37,120,11.9,95
2024-01-11,Santa Anita,2,5.5f,Turf,Muddy,Desert Warrior,K. Desormeaux,K. McPeek,2,1:06.81,8,9.75,120,6.8,90
2024-01-11,Golden Gate Fields,3,1.125m,Turf,Firm,Swift Queen,L. Saez,R. Baltas,5,1:48.67,1,3.58,125,Won by 1.2,101
2024-01-11,Golden Gate Fields,3,1.125m,Turf,Firm,Desert Blaze,A. Gryder,M. Casse,8,1:49.17,2,8.98,121,1.0,99
2024-01-11,Golden Gate Fields,3,1.125m,Turf,Firm,Swift Comet,D. Davis,J. Sadler,4,1:49.83,3,11.82,124,1.1,95
2024-01-11,Golden Gate Fields,3,1.125m,Turf,Firm,Desert Flash,D. Van Dyke,P. Eurton,2,1:50.32,4,17.59,118,3.3,93
2024-01-11,Golden Gate Fields,3,1.125m,Turf,Firm,Golden Storm,D. Davis,M. Casse,3,1:50.41,5,9.27,115,6.1,92
2024-01-11,Golden Gate Fields,3,1.125m,Turf,Firm,Swift Knight,J. Lezcano,P. Miller,6,1:49.87,6,6.85,117,8.7,95
2024-01-11,Golden Gate Fields,3,1.125m,Turf,Firm,Storm Flash,D. Davis,J. Hollendorfer,7,1:50.92,7,22.18,117,8.1,90
2024-01-11,Golden Gate Fields,3,1.125m,Turf,Firm,Fire Knight,D. Davis,H. Bond,1,1:50.09,8,18.03,124,4.1,94
2024-01-11,Santa Anita,4,1.25m,Dirt,Sloppy,Royal Prince,C. Lopez,G. Weaver,8,1:59.79,1,14.12,116,Won by 1.5,101
