race_date,track_name,race_number,distance,surface,track_condition,horse_name,jockey,trainer,post_position,final_time,finish_position,odds,weight,margin,speed_rating
2024-01-25,Laurel Park,10,6.0f,Turf,Good,Honor Dash,D. Davis,Trainer_19,9,1:10.09,9,25.04,117,2.7,100
2024-01-25,Monmouth Park,11,6.0f,Dirt,Good,Swift Hill,Jockey_14,Trainer_10,5,1:10.45,1,25.81,126,Won by 3.2,100
2024-01-25,Monmouth Park,11,6.0f,Dirt,Good,Light Arrow,M. Garcia,J. Shirreffs,8,1:11.11,2,34.78,114,0.8,94
2024-01-25,Monmouth Park,11,6.0f,Dirt,Good,Proud Mesa,M. Smith,B. Baffert,7,1:11.45,3,17.94,120,1.2,96
2024-01-25,Monmouth Park,11,6.0f,Dirt,Good,Light Wave,Jockey_14,T. Pletcher,4,1:11.65,4,13.49,124,1.4,91
2024-01-25,Monmouth Park,11,6.0f,Dirt,Good,Swift Breeze,J. Castellano,J. Shirreffs,6,1:11.47,5,4.79,116,1.5,92
2024-01-25,Monmouth Park,11,6.0f,Dirt,Good,Royal Bolt,Jockey_12,C. Brown,3,1:12.14,6,12.94,120,2.5,88
2024-01-25,Monmouth Park,11,6.0f,Dirt,Good,Bold Breeze,D. Van Dyke,L. Jones,1,1:12.06,7,22.55,121,2.9,89
2024-01-25,Monmouth Park,11,6.0f,Dirt,Good,Glowing Flash,Jockey_01,D. O'Neill,2,1:12.25,8,24.21,114,2.9,89
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Strong Mesa,R. Santana,Trainer_15,2,1:10.64,1,6.62,127,Won by 0.1,100
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Brave Stream,J. Castellano,M. Casse,1,1:09.92,2,4.81,115,1.3,101
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Desert Comet,M. Smith,J. Sadler,7,1:10.55,3,10.04,121,1.3,101
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Swift Comet,Jockey_03,P. Eurton,4,1:11.39,4,15.38,114,1.5,91
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Ruby Boost,I. Ortiz,P. Miller,6,1:11.26,5,33.47,127,2.3,93
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Shadow Hill,Jockey_14,P. Eurton,8,1:10.88,6,28.35,118,1.9,97
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Diamond Bolt,T. Baze,Trainer_01,3,1:11.29,7,15.34,122,2.6,97
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Destiny Knight,A. Gryder,Trainer_03,5,1:12.05,8,22.54,114,2.7,91
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Valley Jet,Jockey_14,Trainer_18,7,1:06.44,1,19.23,119,Won by 1.1,89
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Flying Mountain,A. Cedillo,S. Asmussen,1,1:06.46,2,4.44,119,1.0,90
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Legend Knight,Jockey_12,L. Jones,10,1:07.23,3,30.81,118,1.5,84
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Crystal Champion,I. Ortiz,J. Shirreffs,11,1:07.57,4,7.16,114,1.6,85
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Mystic Peak,K. Desormeaux,C. Brown,8,1:07.15,5,7.72,116,2.0,86
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Swift Force,K. Desormeaux,S. Asmussen,6,1:06.97,6,4.58,119,2.6,86
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Glory Dash,R. Santana,P. Eurton,9,1:06.84,7,9.8,124,2.2,87
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Dark Dash,J. Castellano,Trainer_02,3,1:07.79,8,12.9,128,3.2,87
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Stellar Blaze,Jockey_05,Trainer_14,4,1:06.73,9,26.05,120,3.5,89
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Lunar Mesa,L. Saez,J. Sadler,2,1:08.12,10,11.51,121,3.7,83
2024-01-25,Los Alamitos,1,5.5f,Dirt,Good,Destiny Chaser,Jockey_01,Trainer_19,5,1:08.03,11,69.1,123,3.8,85
2024-01-25,Aqueduct,2,6.5f,Dirt,Good,Glory Knight,A. Gryder,B. Baffert,2,1:17.31,1,10.67,125,Won by 3.6,96
2024-01-25,Aqueduct,2,6.5f,Dirt,Good,Legend Champion,A. Cedillo,P. Miller,4,1:17.32,2,10.54,119,1.1,97
2024-01-25,Aqueduct,2,6.5f,Dirt,Good,Magnetic Power,K. Desormeaux,S. Asmussen,3,1:16.67,3,12.01,123,1.8,101
2024-01-25,Aqueduct,2,6.5f,Dirt,Good,Victory Blaze,M. Smith,Trainer_13,6,1:16.82,4,34.02,128,1.9,98
2024-01-25,Aqueduct,2,6.5f,Dirt,Good,Desert Spirit,T. Baze,P. Eurton,7,1:16.80,5,24.72,125,2.0,95
2024-01-25,Aqueduct,2,6.5f,Dirt,Good,Ruby Valley,D. Van Dyke,Trainer_18,1,1:17.03,6,20.03,121,2.0,102
2024-01-25,Aqueduct,2,6.5f,Dirt,Good,Fire Summit,J. Lezcano,Trainer_08,5,1:17.60,7,32.55,119,2.6,94
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Lightning Sea,Jockey_01,B. Baffert,7,1:02.61,1,14.91,121,Won by 1.2,108
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Quick Knight,L. Saez,Trainer_08,12,1:03.36,2,19.53,121,1.2,106
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Electric Demon,D. Davis,Trainer_04,3,1:02.37,3,68.28,115,1.2,108
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Diamond Dash,F. Prat,R. Baltas,8,1:02.89,4,16.55,117,1.4,106
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Shining Energy,K. Desormeaux,Trainer_16,4,1:03.75,5,21.42,126,1.7,104
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Midnight Nitro,T. Baze,T. Pletcher,9,1:03.86,6,14.93,123,2.4,106
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Honor Storm,T. Baze,P. Miller,10,1:03.47,7,5.19,120,2.6,105
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Desert River,C. Lopez,C. Brown,11,1:04.04,8,17.63,125,2.4,102
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Iron Warrior,M. Garcia,M. Maker,5,1:04.73,9,25.43,119,3.0,97
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Light Runner,Jockey_04,M. Casse,1,1:04.00,10,6.91,124,3.0,102
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Lunar Rocket,F. Prat,Trainer_16,2,1:04.49,11,13.31,116,3.7,100
2024-01-25,Keeneland,3,5.5f,Turf,Fast,Magic Tide,J. Rosario,D. O'Neill,6,1:04.01,12,11.04,125,4.4,102
2024-01-25,Woodbine,4,6.0f,Dirt,Sloppy,Victory Flow,L. Saez,Trainer_03,5,1:09.18,1,15.4,124,Won by 3.0,103
2024-01-25,Woodbine,4,6.0f,Dirt,Sloppy,Iron Warrior,Jockey_07,Trainer_05,2,1:08.45,2,27.22,117,1.2,104
2024-01-25,Woodbine,4,6.0f,Dirt,Sloppy,Stellar Thunder,R. Santana,L. Jones,6,1:09.13,3,30.27,125,1.7,102
2024-01-25,Woodbine,4,6.0f,Dirt,Sloppy,Solar Flash,I. Ortiz,Trainer_02,1,1:08.66,4,26.44,124,1.3,103
2024-01-25,Woodbine,4,6.0f,Dirt,Sloppy,Lunar Thunder,Jockey_14,T. Pletcher,4,1:08.97,5,29.9,124,2.4,101
2024-01-25,Woodbine,4,6.0f,Dirt,Sloppy,Star Canyon,Jockey_07,Trainer_16,7,1:08.68,6,65.04,121,2.4,104
2024-01-25,Woodbine,4,6.0f,Dirt,Sloppy,Strong Valley,J. Velazquez,Trainer_20,8,1:09.34,7,25.82,116,2.9,105
2024-01-25,Woodbine,4,6.0f,Dirt,Sloppy,Cosmic Thunder,Jockey_02,M. Maker,3,1:09.51,8,22.11,115,2.6,100
2024-01-25,Woodbine,5,1.25m,Dirt,Fast,Light Runner,L. Saez,R. Mandella,2,2:03.17,1,8.32,122,Won by 0.1,87
2024-01-25,Woodbine,5,1.25m,Dirt,Fast,Stellar Bolt,C. Lopez,J. Shirreffs,3,2:02.56,2,13.66,124,0.7,89
2024-01-25,Woodbine,5,1.25m,Dirt,Fast,Electric Arrow,J. Lezcano,Trainer_08,7,2:02.71,3,72.7,126,1.5,92
2024-01-25,Woodbine,5,1.25m,Dirt,Fast,Solar Knight,J. Castellano,Trainer_05,6,2:03.98,4,22.91,118,1.9,82
2024-01-25,Woodbine,5,1.25m,Dirt,Fast,Ocean Strike,M. Garcia,T. Pletcher,5,2:03.79,5,16.14,127,2.1,87
2024-01-25,Woodbine,5,1.25m,Dirt,Fast,Emerald Rocket,Jockey_06,J. Sadler,1,2:04.04,6,18.58,119,1.9,84
2024-01-25,Woodbine,5,1.25m,Dirt,Fast,Magnetic Chaser,D. Davis,S. Asmussen,4,2:03.87,7,28.16,115,2.8,84
2024-01-25,Saratoga,6,5.5f,Dirt,Fast,Mountain Bolt,D. Davis,T. Pletcher,6,1:05.74,1,10.09,124,Won by 2.6,91
2024-01-25,Saratoga,6,5.5f,Dirt,Fast,Solar Flow,Jockey_02,Trainer_02,3,1:05.94,2,16.7,120,0.8,89
2024-01-25,Saratoga,6,5.5f,Dirt,Fast,Lightning Summit,I. Ortiz,T. Pletcher,1,1:05.52,3,12.45,125,1.3,95
2024-01-25,Saratoga,6,5.5f,Dirt,Fast,Brave Storm,Jockey_11,L. Jones,5,1:05.73,4,34.55,123,1.9,93
2024-01-25,Saratoga,6,5.5f,Dirt,Fast,Silver Queen,Jockey_14,Trainer_18,2,1:06.46,5,15.22,121,1.9,91
2024-01-25,Saratoga,6,5.5f,Dirt,Fast,Steel King,Jockey_10,M. Maker,4,1:05.36,6,96.78,123,2.6,96
2024-01-25,Saratoga,7,6.0f,Dirt,Fast,Mystic Chaser,Jockey_15,T. Pletcher,3,1:10.12,1,12.97,128,Won by 2.7,102
2024-01-25,Saratoga,7,6.0f,Dirt,Fast,Brave Strike,R. Santana,Trainer_05,4,1:09.86,2,7.57,119,1.2,103
2024-01-25,Saratoga,7,6.0f,Dirt,Fast,Swift Fire,J. Castellano,W. Mott,2,1:10.56,3,8.28,117,1.4,96
2024-01-25,Saratoga,7,6.0f,Dirt,Fast,Glowing Comet,M. Franco,J. Sadler,5,1:09.91,4,35.0,126,1.9,101
2024-01-25,Saratoga,7,6.0f,Dirt,Fast,Magic Queen,T. Baze,K. McPeek,6,1:10.30,5,16.02,125,2.3,97
2024-01-25,Saratoga,7,6.0f,Dirt,Fast,Royal Demon,L. Saez,J. Shirreffs,1,1:10.28,6,10.15,114,1.9,101
2024-01-25,Saratoga,7,6.0f,Dirt,Fast,Golden Chaser,Jockey_01,T. Pletcher,7,1:11.48,7,33.58,128,2.5,92
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Lunar Queen,Jockey_04,T. Pletcher,11,1:08.28,1,15.04,123,Won by 1.9,108
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Shadow Jet,K. Desormeaux,Trainer_07,8,1:09.03,2,10.36,117,1.2,105
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Ruby Rush,J. Castellano,M. Casse,6,1:08.75,3,5.1,121,1.0,101
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Fortune Breeze,T. Baze,W. Mott,2,1:09.05,4,11.64,115,1.2,103
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Thunder Dynamo,M. Smith,Trainer_13,12,1:08.84,5,8.7,122,1.6,105
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Ocean Surge,E. Maldonado,Trainer_19,5,1:10.04,6,15.53,115,1.9,100
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Lunar Prince,F. Prat,J. Shirreffs,3,1:09.62,7,4.66,126,2.3,100
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Thunder Blaze,Jockey_05,T. Pletcher,4,1:10.55,8,17.87,126,2.9,99
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Frozen Chaser,J. Lezcano,J. Sadler,7,1:10.21,9,16.74,125,3.4,100
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Fire Energy,D. Davis,J. Shirreffs,1,1:10.29,10,31.75,122,3.5,99
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Legend Knight,Jockey_14,T. Pletcher,10,1:09.68,11,15.45,127,4.2,98
2024-01-25,Saratoga,8,6.0f,Dirt,Fast,Mountain Chaser,Jockey_09,P. Miller,9,1:09.52,12,12.64,115,3.9,98
2024-01-25,Arlington Park,9,6.0f,Dirt,Yielding,Running Surge,M. Garcia,Trainer_08,8,1:11.61,1,7.31,116,Won by 3.2,92
2024-01-25,Arlington Park,9,6.0f,Dirt,Yielding,Lightning Fury,J. Rosario,J. Sadler,7,1:13.27,2,11.27,114,0.6,86
2024-01-25,Arlington Park,9,6.0f,Dirt,Yielding,Jumping Rush,D. Davis,C. Brown,6,1:12.51,3,7.27,116,1.6,91
2024-01-25,Arlington Park,9,6.0f,Dirt,Yielding,Cosmic Rocket,L. Saez,Trainer_09,1,1:13.53,4,21.58,120,2.0,85
2024-01-25,Arlington Park,9,6.0f,Dirt,Yielding,Lunar Bolt,J. Castellano,Trainer_11,4,1:12.87,5,20.5,114,1.8,90
2024-01-25,Arlington Park,9,6.0f,Dirt,Yielding,Swift River,M. Smith,M. Casse,2,1:12.39,6,21.22,119,2.0,90
2024-01-25,Arlington Park,9,6.0f,Dirt,Yielding,Ruby Chaser,R. Gonzalez,P. Miller,5,1:13.65,7,25.85,119,2.8,84
2024-01-25,Arlington Park,9,6.0f,Dirt,Yielding,Golden Demon,T. Baze,Trainer_14,3,1:12.88,8,11.66,124,2.6,90
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Midnight Current,J. Velazquez,P. Miller,1,1:22.33,1,5.38,128,Won by 2.3,104
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Quick Mesa,I. Ortiz,C. Brown,9,1:23.09,2,6.09,125,1.2,102
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Glory Dash,C. Lopez,Trainer_14,11,1:23.71,3,15.65,126,1.3,98
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Dancing Fire,L. Saez,P. Eurton,4,1:24.04,4,12.88,121,1.3,92
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Glowing Ocean,R. Gonzalez,D. O'Neill,12,1:23.79,5,11.98,127,2.1,102
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Light Flash,F. Prat,J. Shirreffs,7,1:24.21,6,4.71,122,1.9,96
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Swift Blaze,Jockey_11,R. Mandella,8,1:23.52,7,10.01,121,2.9,99
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Fortune Wind,R. Santana,B. Baffert,6,1:24.84,8,16.34,128,2.5,93
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Magic Force,D. Van Dyke,Trainer_03,10,1:24.53,9,33.43,116,3.2,92
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Ruby Peak,Jockey_15,Trainer_03,3,1:24.34,10,9.9,122,3.9,95
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Fire Peak,J. Castellano,Trainer_18,2,1:24.82,11,31.8,126,3.9,94
2024-01-25,Gulfstream Park,10,7.0f,Dirt,Firm,Shining King,L. Saez,S. Asmussen,5,1:24.77,12,26.11,117,4.3,97
2024-01-25,Del Mar,11,5.0f,Turf,Fast,Lightning Jet,F. Prat,Trainer_13,3,0:56.60,1,9.82,125,Won by 1.2,107
2024-01-25,Del Mar,11,5.0f,Turf,Fast,Silver Energy,Jockey_12,Trainer_03,2,0:56.77,2,28.38,122,0.8,106
2024-01-25,Del Mar,11,5.0f,Turf,Fast,Proud Storm,C. Lopez,Trainer_10,1,0:57.26,3,87.41,121,1.7,108
2024-01-25,Del Mar,11,5.0f,Turf,Fast,Swift Warrior,Jockey_13,B. Baffert,7,0:56.93,4,16.85,120,1.3,110
2024-01-25,Del Mar,11,5.0f,Turf,Fast,Shadow Canyon,D. Van Dyke,Trainer_02,6,0:57.16,5,7.39,114,1.8,109
2024-01-25,Del Mar,11,5.0f,Turf,Fast,Golden Valley,Jockey_11,Trainer_17,5,0:57.82,6,20.81,127,2.0,105
2024-01-25,Del Mar,11,5.0f,Turf,Fast,Ruby Warrior,D. Davis,J. Hollendorfer,4,0:57.65,7,19.43,117,2.3,108
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Victory Flash,Jockey_08,T. Pletcher,1,1:10.09,1,4.87,120,Won by 1.9,100
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Desert Blaze,J. Velazquez,D. O'Neill,2,1:09.72,2,4.02,123,1.2,104
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Destiny Rocket,F. Prat,Trainer_02,4,1:10.12,3,10.22,121,1.6,101
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Emerald Peak,D. Van Dyke,Trainer_06,7,1:09.49,4,16.05,120,1.4,103
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Brave Prince,M. Smith,D. O'Neill,5,1:10.98,5,16.52,119,2.0,97
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Quick Canyon,Jockey_03,Trainer_14,6,1:11.88,6,16.64,128,1.9,93
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Mystic Turbo,E. Maldonado,D. O'Neill,8,1:10.89,7,7.62,125,2.6,97
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Desert Fury,A. Gryder,D. O'Neill,9,1:10.88,8,29.9,116,3.3,100
2024-01-25,Monmouth Park,12,6.0f,Dirt,Sloppy,Midnight Mesa,D. Van Dyke,Trainer_19,3,1:10.81,9,17.01,127,3.3,99
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Rapid Tide,E. Maldonado,J. Sadler,4,1:09.05,1,13.21,119,Won by 3.7,104
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Wild Hill,D. Van Dyke,Trainer_12,5,1:09.78,2,16.11,119,1.4,106
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Iron Strike,M. Garcia,D. O'Neill,3,1:09.64,3,16.69,122,1.5,99
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Light Power,R. Santana,K. McPeek,9,1:10.30,4,8.7,114,2.0,99
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Electric Wind,A. Gryder,Trainer_03,6,1:10.15,5,33.7,115,2.1,100
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Glory Chaser,Jockey_15,Trainer_15,1,1:10.18,6,31.61,120,2.4,102
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Quick Warrior,A. Gryder,Trainer_13,12,1:10.16,7,26.91,117,2.7,96
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Galloping Bullet,J. Rosario,Trainer_09,11,1:09.73,8,22.09,127,2.4,102
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Blazing Knight,M. Smith,J. Hollendorfer,2,1:10.58,9,11.75,115,3.5,96
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Shining Knight,T. Baze,Trainer_01,7,1:10.57,10,17.5,117,3.3,101
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Dark Comet,A. Gryder,T. Pletcher,10,1:10.53,11,8.97,117,4.1,100
2024-01-25,Gulfstream Park,1,6.0f,Dirt,Fast,Destiny Runner,D. Davis,Trainer_19,8,1:10.42,12,17.02,128,3.7,94
2024-01-25,Keeneland,2,6.0f,Turf,Fast,Lunar Bolt,J. Castellano,M. Maker,9,1:10.45,1,19.36,128,Won by 1.3,102
2024-01-25,Keeneland,2,6.0f,Turf,Fast,Light Champion,D. Davis,J. Sadler,6,1:11.10,2,10.99,126,1.5,99
2024-01-25,Keeneland,2,6.0f,Turf,Fast,Fast Sea,J. Rosario,D. O'Neill,8,1:10.02,3,22.06,118,1.5,102
2024-01-25,Keeneland,2,6.0f,Turf,Fast,Electric Jet,J. Velazquez,D. O'Neill,5,1:10.74,4,16.63,125,1.7,101
2024-01-25,Keeneland,2,6.0f,Turf,Fast,Thunder Spirit,D. Van Dyke,B. Baffert,7,1:11.26,5,5.9,123,1.6,98
2024-01-25,Keeneland,2,6.0f,Turf,Fast,Speed Hill,I. Ortiz,Trainer_18,3,1:10.64,6,17.15,117,2.5,100
2024-01-25,Keeneland,2,6.0f,Turf,Fast,Light Canyon,T. Baze,M. Casse,1,1:11.12,7,7.31,114,2.5,100
2024-01-25,Keeneland,2,6.0f,Turf,Fast,Galloping Surge,L. Saez,Trainer_14,2,1:11.67,8,20.1,125,3.1,98
2024-01-25,Keeneland,2,6.0f,Turf,Fast,Mystic Bolt,J. Rosario,S. Asmussen,4,1:11.30,9,5.66,124,3.3,98
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Lucky Chaser,R. Santana,Trainer_18,6,1:09.76,1,22.34,120,Won by 1.6,100
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Crystal River,T. Baze,Trainer_17,1,1:10.97,2,15.91,116,0.9,101
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Crystal Stream,M. Franco,Trainer_19,3,1:10.11,3,16.78,126,0.9,100
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Bright Strike,Jockey_12,Trainer_11,10,1:10.62,4,29.72,114,1.7,98
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Rapid Arrow,L. Saez,J. Shirreffs,5,1:10.59,5,5.72,114,2.1,96
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Solar Arrow,C. Lopez,T. Pletcher,7,1:11.39,6,14.93,120,2.5,94
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Dancing Dynamo,Jockey_03,Trainer_08,9,1:11.52,7,68.15,123,2.2,89
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Legend Prince,D. Davis,Trainer_03,8,1:11.92,8,26.03,126,2.6,92
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Bright Current,I. Ortiz,M. Maker,4,1:11.54,9,11.3,124,2.9,93
2024-01-25,Keeneland,3,6.0f,Dirt,Fast,Quick Prince,J. Velazquez,Trainer_06,2,1:12.22,10,7.96,118,3.0,91
2024-01-25,Gulfstream Park,4,6.0f,Turf,Sloppy,Steel Knight,M. Garcia,K. McPeek,5,1:09.84,1,11.34,120,Won by 2.4,106
2024-01-25,Gulfstream Park,4,6.0f,Turf,Sloppy,Dancing Chaser,J. Rosario,S. Asmussen,3,1:09.17,2,20.91,119,1.4,107
2024-01-25,Gulfstream Park,4,6.0f,Turf,Sloppy,Wild Sea,Jockey_15,Trainer_13,2,1:09.86,3,32.96,117,1.4,106
2024-01-25,Gulfstream Park,4,6.0f,Turf,Sloppy,Blazing Dynamo,K. Desormeaux,W. Mott,6,1:10.66,4,18.85,124,1.3,101
2024-01-25,Gulfstream Park,4,6.0f,Turf,Sloppy,Desert Mountain,Jockey_02,T. Pletcher,1,1:10.57,5,33.5,121,1.7,102
2024-01-25,Gulfstream Park,4,6.0f,Turf,Sloppy,Rapid King,Jockey_15,Trainer_16,4,1:10.14,6,44.91,124,2.2,100
2024-01-25,Golden Gate Fields,5,6.0f,Dirt,Fast,Glowing Arrow,L. Saez,S. Asmussen,5,1:12.51,1,7.61,116,Won by 0.6,89
2024-01-25,Golden Gate Fields,5,6.0f,Dirt,Fast,Dancing Mountain,R. Santana,W. Mott,8,1:12.44,2,16.62,119,1.4,90
2024-01-25,Golden Gate Fields,5,6.0f,Dirt,Fast,Solar Bullet,I. Ortiz,R. Baltas,4,1:12.83,3,4.01,122,1.0,83
2024-01-25,Golden Gate Fields,5,6.0f,Dirt,Fast,Solar Force,T. Baze,B. Baffert,6,1:13.14,4,13.69,126,1.9,88
2024-01-25,Golden Gate Fields,5,6.0f,Dirt,Fast,Lightning Strike,R. Gonzalez,R. Baltas,7,1:12.77,5,11.14,117,1.9,85
2024-01-25,Golden Gate Fields,5,6.0f,Dirt,Fast,Bright Storm,M. Franco,Trainer_15,2,1:12.15,6,15.72,114,2.6,94
2024-01-25,Golden Gate Fields,5,6.0f,Dirt,Fast,Cosmic Rush,A. Cedillo,S. Asmussen,3,1:13.66,7,10.51,127,2.5,83
2024-01-25,Golden Gate Fields,5,6.0f,Dirt,Fast,Running Surge,F. Prat,Trainer_01,1,1:13.85,8,23.32,118,2.9,83
2024-01-25,Woodbine,6,6.0f,Dirt,Good,Royal Ridge,F. Prat,Trainer_06,7,1:11.56,1,11.51,114,Won by 0.1,94
2024-01-25,Woodbine,6,6.0f,Dirt,Good,Silver Gazer,L. Saez,Trainer_12,3,1:11.84,2,21.35,116,1.0,92
2024-01-25,Woodbine,6,6.0f,Dirt,Good,Frozen Jet,L. Saez,B. Baffert,1,1:12.07,3,4.39,120,1.7,93
2024-01-25,Woodbine,6,6.0f,Dirt,Good,Glowing Ocean,J. Rosario,D. O'Neill,4,1:12.12,4,8.35,115,1.4,91
2024-01-25,Woodbine,6,6.0f,Dirt,Good,Royal Nitro,R. Gonzalez,J. Sadler,2,1:12.07,5,13.29,114,1.8,93
2024-01-25,Woodbine,6,6.0f,Dirt,Good,Noble Valley,Jockey_05,S. Asmussen,8,1:12.51,6,14.43,117,2.3,90
2024-01-25,Woodbine,6,6.0f,Dirt,Good,Ruby Turbo,Jockey_01,Trainer_19,5,1:12.51,7,18.96,123,2.2,91
2024-01-25,Woodbine,6,6.0f,Dirt,Good,Silver Bolt,I. Ortiz,Trainer_05,6,1:12.83,8,29.11,115,3.2,89
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Rapid Storm,Jockey_12,J. Sadler,12,1:06.92,1,13.7,124,Won by 1.3,91
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Wild Wave,M. Franco,J. Sadler,5,1:06.55,2,16.39,114,1.4,96
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Lightning Streak,T. Baze,Trainer_05,1,1:06.58,3,3.27,114,1.4,92
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Midnight Wave,Jockey_10,J. Shirreffs,3,1:07.23,4,24.16,125,1.4,93
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Iron Wave,T. Baze,Trainer_14,11,1:06.87,5,16.08,118,2.2,94
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Shadow Nitro,E. Maldonado,Trainer_08,8,1:07.43,6,15.3,124,1.9,89
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Speed Storm,M. Garcia,T. Pletcher,9,1:07.95,7,18.53,127,2.6,88
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Cosmic Canyon,F. Prat,Trainer_15,4,1:07.79,8,12.54,116,3.0,84
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Rapid Mesa,T. Baze,Trainer_14,6,1:08.11,9,15.37,123,3.5,87
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Blazing Express,L. Saez,M. Casse,7,1:08.40,10,14.92,119,3.8,84
2024-01-25,Keeneland,7,5.5f,Turf,Firm,Destiny Rocket,J. Velazquez,J. Shirreffs,2,1:08.24,11,6.6,116,4.0,86
